,x_density,x_temp,x_soiltype,x_soiltreat,y_biomass,parameter,y_pred
11.38,0,1,0,1,58.5,temp_soiltreat,58.39261936
11.39,0,1,0,1,58.5,temp_soiltreat,58.60075833
11.4,0,1,0,1,58.5,temp_soiltreat,58.52964504
11.41,0,1,0,1,58.5,temp_soiltreat,58.31698549
11.42,0,1,0,1,58.5,temp_soiltreat,58.41585523
11.43,0,1,0,1,58.5,temp_soiltreat,58.5800599
11.44,0,1,0,1,58.5,temp_soiltreat,58.79254732
11.45,0,1,0,1,58.5,temp_soiltreat,58.73729148
11.46,0,1,0,1,58.5,temp_soiltreat,58.62566813
11.47,0,1,0,1,58.5,temp_soiltreat,58.49803955
11.48,0,1,0,1,58.5,temp_soiltreat,58.24113061
11.49,0,1,0,1,58.5,temp_soiltreat,58.39037196
11.5,0,1,0,1,58.5,temp_soiltreat,58.46768792
11.51,0,1,0,1,58.5,temp_soiltreat,58.573531
11.52,0,1,0,1,58.5,temp_soiltreat,58.50890901
11.53,0,1,0,1,58.5,temp_soiltreat,58.50874681
11.54,0,1,0,1,58.5,temp_soiltreat,58.77575447
11.55,0,1,0,1,58.5,temp_soiltreat,58.55814763
11.56,0,1,0,1,58.5,temp_soiltreat,58.45791739
11.57,0,1,0,1,58.5,temp_soiltreat,58.43572234
11.58,0,1,0,1,58.5,temp_soiltreat,58.51429874
11.59,0,1,0,1,58.5,temp_soiltreat,58.37800029
11.6,0,1,0,1,58.5,temp_soiltreat,58.70522851
11.61,0,1,0,1,58.5,temp_soiltreat,58.4568696
11.62,0,1,0,1,58.5,temp_soiltreat,58.42071714
11.63,0,1,0,1,58.5,temp_soiltreat,58.36904806
11.64,0,1,0,1,58.5,temp_soiltreat,58.64038396
11.65,0,1,0,1,58.5,temp_soiltreat,58.3084099
11.66,0,1,0,1,58.5,temp_soiltreat,58.42968902
11.67,0,1,0,1,58.5,temp_soiltreat,58.54687744
11.68,0,1,0,1,58.5,temp_soiltreat,58.48375165
11.69,0,1,0,1,58.5,temp_soiltreat,58.53761856
11.7,0,1,0,1,58.5,temp_soiltreat,58.30257099
11.71,0,1,0,1,58.5,temp_soiltreat,58.43548868
11.72,0,1,0,1,58.5,temp_soiltreat,58.24438355
11.73,0,1,0,1,58.5,temp_soiltreat,58.3736794
11.74,0,1,0,1,58.5,temp_soiltreat,58.67223759
11.75,0,1,0,1,58.5,temp_soiltreat,58.53792473
11.76,0,1,0,1,58.5,temp_soiltreat,58.51279308
11.77,0,1,0,1,58.5,temp_soiltreat,58.35995608
11.78,0,1,0,1,58.5,temp_soiltreat,58.41647706
11.79,0,1,0,1,58.5,temp_soiltreat,58.34754445
11.8,0,1,0,1,58.5,temp_soiltreat,58.50802879
11.81,0,1,0,1,58.5,temp_soiltreat,58.61477004
11.82,0,1,0,1,58.5,temp_soiltreat,58.54487922
11.83,0,1,0,1,58.5,temp_soiltreat,58.40735764
11.84,0,1,0,1,58.5,temp_soiltreat,58.5829181
11.85,0,1,0,1,58.5,temp_soiltreat,58.55818627
11.86,0,1,0,1,58.5,temp_soiltreat,58.62648164
11.87,0,1,0,1,58.5,temp_soiltreat,58.43390586
11.88,0,1,0,1,58.5,temp_soiltreat,58.32309519
11.89,0,1,0,1,58.5,temp_soiltreat,58.48731464
11.9,0,1,0,1,58.5,temp_soiltreat,58.54541665
11.91,0,1,0,1,58.5,temp_soiltreat,58.73386406
11.92,0,1,0,1,58.5,temp_soiltreat,58.48955062
11.93,0,1,0,1,58.5,temp_soiltreat,58.56405591
11.94,0,1,0,1,58.5,temp_soiltreat,58.48751052
11.95,0,1,0,1,58.5,temp_soiltreat,58.82345966
11.96,0,1,0,1,58.5,temp_soiltreat,58.70069521
11.97,0,1,0,1,58.5,temp_soiltreat,58.46515433
11.98,0,1,0,1,58.5,temp_soiltreat,58.48088939
11.99,0,1,0,1,58.5,temp_soiltreat,58.49674719
12,1,1,0,1,49,den_temp_soiltreat,49.01698811
12.1,1,1,0,1,49,den_temp_soiltreat,48.91523569
12.2,1,1,0,1,49,den_temp_soiltreat,49.01210506
12.3,1,1,0,1,49,den_temp_soiltreat,48.89563429
12.4,1,1,0,1,49,den_temp_soiltreat,48.83556968
12.5,1,1,0,1,49,den_temp_soiltreat,49.12066608
12.6,1,1,0,1,49,den_temp_soiltreat,49.09849662
12.7,1,1,0,1,49,den_temp_soiltreat,48.9147954
12.8,1,1,0,1,49,den_temp_soiltreat,49.19091788
12.9,1,1,0,1,49,den_temp_soiltreat,48.97111841
12.1,1,1,0,1,49,den_temp_soiltreat,48.95745022
12.11,1,1,0,1,49,den_temp_soiltreat,48.85694924
12.12,1,1,0,1,49,den_temp_soiltreat,48.9963474
12.13,1,1,0,1,49,den_temp_soiltreat,48.97945211
12.14,1,1,0,1,49,den_temp_soiltreat,49.01012776
12.15,1,1,0,1,49,den_temp_soiltreat,49.06677525
12.16,1,1,0,1,49,den_temp_soiltreat,49.13599006
12.17,1,1,0,1,49,den_temp_soiltreat,49.04911158
12.18,1,1,0,1,49,den_temp_soiltreat,49.14888424
12.19,1,1,0,1,49,den_temp_soiltreat,49.15981009
12.2,1,1,0,1,49,den_temp_soiltreat,48.56042769
12.21,1,1,0,1,49,den_temp_soiltreat,48.94558394
12.22,1,1,0,1,49,den_temp_soiltreat,49.08548988
12.23,1,1,0,1,49,den_temp_soiltreat,48.83205468
12.24,1,1,0,1,49,den_temp_soiltreat,48.85590245
12.25,1,1,0,1,49,den_temp_soiltreat,49.04106047
12.26,1,1,0,1,49,den_temp_soiltreat,48.93378651
12.27,1,1,0,1,49,den_temp_soiltreat,48.74027683
12.28,1,1,0,1,49,den_temp_soiltreat,49.13587823
12.29,1,1,0,1,49,den_temp_soiltreat,48.87387405
12.3,1,1,0,1,49,den_temp_soiltreat,49.05795218
12.31,1,1,0,1,49,den_temp_soiltreat,49.06186452
12.32,1,1,0,1,49,den_temp_soiltreat,49.2281903
12.33,1,1,0,1,49,den_temp_soiltreat,49.02948464
12.34,1,1,0,1,49,den_temp_soiltreat,49.09984155
12.35,1,1,0,1,49,den_temp_soiltreat,49.17108866
12.36,1,1,0,1,49,den_temp_soiltreat,48.93904283
12.37,1,1,0,1,49,den_temp_soiltreat,48.7516658
12.38,1,1,0,1,49,den_temp_soiltreat,49.02143951
12.39,1,1,0,1,49,den_temp_soiltreat,49.19888715
12.4,1,1,0,1,49,den_temp_soiltreat,48.78905835
12.41,1,1,0,1,49,den_temp_soiltreat,49.15181974
12.42,1,1,0,1,49,den_temp_soiltreat,48.99098037
12.43,1,1,0,1,49,den_temp_soiltreat,49.01492221
12.44,1,1,0,1,49,den_temp_soiltreat,48.94761673
12.45,1,1,0,1,49,den_temp_soiltreat,49.15552799
12.46,1,1,0,1,49,den_temp_soiltreat,49.21362347
12.47,1,1,0,1,49,den_temp_soiltreat,49.23562732
12.48,1,1,0,1,49,den_temp_soiltreat,48.85488989
12.49,1,1,0,1,49,den_temp_soiltreat,49.11389288
12.5,1,1,0,1,49,den_temp_soiltreat,48.94357155
12.51,1,1,0,1,49,den_temp_soiltreat,48.85248859
12.52,1,1,0,1,49,den_temp_soiltreat,49.05848427
12.53,1,1,0,1,49,den_temp_soiltreat,48.99730739
12.54,1,1,0,1,49,den_temp_soiltreat,49.11875869
12.55,1,1,0,1,49,den_temp_soiltreat,49.26885968
12.56,1,1,0,1,49,den_temp_soiltreat,49.15550753
12.57,1,1,0,1,49,den_temp_soiltreat,48.89564716
12.58,1,1,0,1,49,den_temp_soiltreat,49.0209434
12.59,1,1,0,1,49,den_temp_soiltreat,49.21198682
12.6,1,1,0,1,49,den_temp_soiltreat,49.17616564
12.61,1,1,0,1,49,den_temp_soiltreat,48.76228276
12.62,1,1,0,1,49,den_temp_soiltreat,49.14196449
12.63,1,1,0,1,49,den_temp_soiltreat,48.94892289
12.64,1,1,0,1,49,den_temp_soiltreat,48.9061956
12.65,1,1,0,1,49,den_temp_soiltreat,48.83481967
12.66,1,1,0,1,49,den_temp_soiltreat,48.95323068
12.67,1,1,0,1,49,den_temp_soiltreat,49.10329848
12.68,1,1,0,1,49,den_temp_soiltreat,49.21529078
12.69,1,1,0,1,49,den_temp_soiltreat,49.02083606
12.7,1,1,0,1,49,den_temp_soiltreat,48.98904214
12.71,1,1,0,1,49,den_temp_soiltreat,48.96964961
12.72,1,1,0,1,49,den_temp_soiltreat,49.1430699
12.73,1,1,0,1,49,den_temp_soiltreat,48.83782098
12.74,1,1,0,1,49,den_temp_soiltreat,49.03750281
12.75,1,1,0,1,49,den_temp_soiltreat,49.1532433
12.76,1,1,0,1,49,den_temp_soiltreat,49.15927773
12.77,1,1,0,1,49,den_temp_soiltreat,49.06256053
12.78,1,1,0,1,49,den_temp_soiltreat,48.82564508
12.79,1,1,0,1,49,den_temp_soiltreat,48.87683729
12.8,1,1,0,1,49,den_temp_soiltreat,48.89192676
12.81,1,1,0,1,49,den_temp_soiltreat,48.7835092
12.82,1,1,0,1,49,den_temp_soiltreat,49.00600305
12.83,1,1,0,1,49,den_temp_soiltreat,49.183442
12.84,1,1,0,1,49,den_temp_soiltreat,48.63299591
12.85,1,1,0,1,49,den_temp_soiltreat,49.11375818
12.86,1,1,0,1,49,den_temp_soiltreat,48.96960075
12.87,1,1,0,1,49,den_temp_soiltreat,48.88462992
12.88,1,1,0,1,49,den_temp_soiltreat,49.11550132
12.89,1,1,0,1,49,den_temp_soiltreat,49.09725777
12.9,1,1,0,1,49,den_temp_soiltreat,49.01443261
12.91,1,1,0,1,49,den_temp_soiltreat,48.8620535
12.92,1,1,0,1,49,den_temp_soiltreat,48.89427073
12.93,1,1,0,1,49,den_temp_soiltreat,48.75741489
12.94,1,1,0,1,49,den_temp_soiltreat,49.28213409
12.95,1,1,0,1,49,den_temp_soiltreat,48.97666085
12.96,1,1,0,1,49,den_temp_soiltreat,48.88682294
12.97,1,1,0,1,49,den_temp_soiltreat,48.67585713
12.98,1,1,0,1,49,den_temp_soiltreat,48.93558075
12.99,1,1,0,1,49,den_temp_soiltreat,48.91763081
13,0,0,1,1,65,soiltype_soiltreat,64.78965262
13.1,0,0,1,1,65,soiltype_soiltreat,65.35759577
13.2,0,0,1,1,65,soiltype_soiltreat,65.13094165
13.3,0,0,1,1,65,soiltype_soiltreat,64.76965012
13.4,0,0,1,1,65,soiltype_soiltreat,65.17009629
13.5,0,0,1,1,65,soiltype_soiltreat,65.15672602
13.6,0,0,1,1,65,soiltype_soiltreat,65.0884746
13.7,0,0,1,1,65,soiltype_soiltreat,65.05986556
13.8,0,0,1,1,65,soiltype_soiltreat,65.02174238
13.9,0,0,1,1,65,soiltype_soiltreat,65.09287418
13.1,0,0,1,1,65,soiltype_soiltreat,64.84510713
13.11,0,0,1,1,65,soiltype_soiltreat,64.90259658
13.12,0,0,1,1,65,soiltype_soiltreat,64.84969891
13.13,0,0,1,1,65,soiltype_soiltreat,64.97511786
13.14,0,0,1,1,65,soiltype_soiltreat,65.02199844
13.15,0,0,1,1,65,soiltype_soiltreat,65.09030848
13.16,0,0,1,1,65,soiltype_soiltreat,65.07935833
13.17,0,0,1,1,65,soiltype_soiltreat,65.21685438
13.18,0,0,1,1,65,soiltype_soiltreat,65.08959639
13.19,0,0,1,1,65,soiltype_soiltreat,65.18844754
13.2,0,0,1,1,65,soiltype_soiltreat,65.16461631
13.21,0,0,1,1,65,soiltype_soiltreat,64.91173094
13.22,0,0,1,1,65,soiltype_soiltreat,65.11269519
13.23,0,0,1,1,65,soiltype_soiltreat,65.06802715
13.24,0,0,1,1,65,soiltype_soiltreat,65.01787674
13.25,0,0,1,1,65,soiltype_soiltreat,64.86449184
13.26,0,0,1,1,65,soiltype_soiltreat,65.08819737
13.27,0,0,1,1,65,soiltype_soiltreat,65.00955931
13.28,0,0,1,1,65,soiltype_soiltreat,64.94677462
13.29,0,0,1,1,65,soiltype_soiltreat,65.13837436
13.3,0,0,1,1,65,soiltype_soiltreat,65.14884881
13.31,0,0,1,1,65,soiltype_soiltreat,65.13103459
13.32,0,0,1,1,65,soiltype_soiltreat,64.60834348
13.33,0,0,1,1,65,soiltype_soiltreat,64.86540248
13.34,0,0,1,1,65,soiltype_soiltreat,65.1405853
13.35,0,0,1,1,65,soiltype_soiltreat,64.88819955
13.36,0,0,1,1,65,soiltype_soiltreat,65.06128094
13.37,0,0,1,1,65,soiltype_soiltreat,65.0274369
13.38,0,0,1,1,65,soiltype_soiltreat,65.16611034
13.39,0,0,1,1,65,soiltype_soiltreat,64.89344425
13.4,0,0,1,1,65,soiltype_soiltreat,64.99132964
13.41,0,0,1,1,65,soiltype_soiltreat,65.05173851
13.42,0,0,1,1,65,soiltype_soiltreat,65.19089817
13.43,0,0,1,1,65,soiltype_soiltreat,64.97339287
13.44,0,0,1,1,65,soiltype_soiltreat,65.0435609
13.45,0,0,1,1,65,soiltype_soiltreat,64.79857277
13.46,0,0,1,1,65,soiltype_soiltreat,65.0949575
13.47,0,0,1,1,65,soiltype_soiltreat,65.03102296
13.48,0,0,1,1,65,soiltype_soiltreat,65.0958961
13.49,0,0,1,1,65,soiltype_soiltreat,64.93839942
13.5,0,0,1,1,65,soiltype_soiltreat,65.25280349
13.51,0,0,1,1,65,soiltype_soiltreat,64.97902608
13.52,0,0,1,1,65,soiltype_soiltreat,65.01817081
13.53,0,0,1,1,65,soiltype_soiltreat,64.98414812
13.54,0,0,1,1,65,soiltype_soiltreat,65.12694573
13.55,0,0,1,1,65,soiltype_soiltreat,64.88473265
13.56,0,0,1,1,65,soiltype_soiltreat,65.03021936
13.57,0,0,1,1,65,soiltype_soiltreat,65.08618544
13.58,0,0,1,1,65,soiltype_soiltreat,64.81321402
13.59,0,0,1,1,65,soiltype_soiltreat,65.03415782
13.6,0,0,1,1,65,soiltype_soiltreat,64.91092969
13.61,0,0,1,1,65,soiltype_soiltreat,65.21432162
13.62,0,0,1,1,65,soiltype_soiltreat,65.10573471
13.63,0,0,1,1,65,soiltype_soiltreat,64.74122991
13.64,0,0,1,1,65,soiltype_soiltreat,65.13789272
13.65,0,0,1,1,65,soiltype_soiltreat,65.03266114
13.66,0,0,1,1,65,soiltype_soiltreat,64.91580129
13.67,0,0,1,1,65,soiltype_soiltreat,64.94666216
13.68,0,0,1,1,65,soiltype_soiltreat,64.80917868
13.69,0,0,1,1,65,soiltype_soiltreat,65.05792953
13.7,0,0,1,1,65,soiltype_soiltreat,64.75422153
13.71,0,0,1,1,65,soiltype_soiltreat,64.97896058
13.72,0,0,1,1,65,soiltype_soiltreat,65.06827634
13.73,0,0,1,1,65,soiltype_soiltreat,65.0125075
13.74,0,0,1,1,65,soiltype_soiltreat,65.128876
13.75,0,0,1,1,65,soiltype_soiltreat,65.00758222
13.76,0,0,1,1,65,soiltype_soiltreat,65.34634162
13.77,0,0,1,1,65,soiltype_soiltreat,64.87108052
13.78,0,0,1,1,65,soiltype_soiltreat,65.23086743
13.79,0,0,1,1,65,soiltype_soiltreat,64.75783007
13.8,0,0,1,1,65,soiltype_soiltreat,64.83840253
13.81,0,0,1,1,65,soiltype_soiltreat,64.86479592
13.82,0,0,1,1,65,soiltype_soiltreat,64.77183315
13.83,0,0,1,1,65,soiltype_soiltreat,65.22270408
13.84,0,0,1,1,65,soiltype_soiltreat,65.1550555
13.85,0,0,1,1,65,soiltype_soiltreat,65.20568997
13.86,0,0,1,1,65,soiltype_soiltreat,64.90866178
13.87,0,0,1,1,65,soiltype_soiltreat,65.01283956
13.88,0,0,1,1,65,soiltype_soiltreat,65.16777612
13.89,0,0,1,1,65,soiltype_soiltreat,65.15907947
13.9,0,0,1,1,65,soiltype_soiltreat,65.08402052
13.91,0,0,1,1,65,soiltype_soiltreat,65.02372213
13.92,0,0,1,1,65,soiltype_soiltreat,64.82537402
13.93,0,0,1,1,65,soiltype_soiltreat,65.04645293
13.94,0,0,1,1,65,soiltype_soiltreat,64.97322593
13.95,0,0,1,1,65,soiltype_soiltreat,64.90182131
13.96,0,0,1,1,65,soiltype_soiltreat,65.23642359
13.97,0,0,1,1,65,soiltype_soiltreat,64.89478944
13.98,0,0,1,1,65,soiltype_soiltreat,65.03643146
13.99,0,0,1,1,65,soiltype_soiltreat,65.07740536
14,1,0,1,1,52.5,den_soiltype_soiltreat,52.65767321
14.1,1,0,1,1,52.5,den_soiltype_soiltreat,52.55509566
14.2,1,0,1,1,52.5,den_soiltype_soiltreat,52.7959823
14.3,1,0,1,1,52.5,den_soiltype_soiltreat,52.56677051
14.4,1,0,1,1,52.5,den_soiltype_soiltreat,52.42672797
14.5,1,0,1,1,52.5,den_soiltype_soiltreat,52.51537673
14.6,1,0,1,1,52.5,den_soiltype_soiltreat,52.60036939
14.7,1,0,1,1,52.5,den_soiltype_soiltreat,52.17142368
14.8,1,0,1,1,52.5,den_soiltype_soiltreat,52.48566539
14.9,1,0,1,1,52.5,den_soiltype_soiltreat,52.50622886
14.1,1,0,1,1,52.5,den_soiltype_soiltreat,52.46420987
14.11,1,0,1,1,52.5,den_soiltype_soiltreat,52.50770528
14.12,1,0,1,1,52.5,den_soiltype_soiltreat,52.20122905
14.13,1,0,1,1,52.5,den_soiltype_soiltreat,52.55193544
14.14,1,0,1,1,52.5,den_soiltype_soiltreat,52.5004544
14.15,1,0,1,1,52.5,den_soiltype_soiltreat,52.42613572
14.16,1,0,1,1,52.5,den_soiltype_soiltreat,52.07033719
14.17,1,0,1,1,52.5,den_soiltype_soiltreat,52.43831809
14.18,1,0,1,1,52.5,den_soiltype_soiltreat,52.51773128
14.19,1,0,1,1,52.5,den_soiltype_soiltreat,52.48932588
14.2,1,0,1,1,52.5,den_soiltype_soiltreat,52.40869539
14.21,1,0,1,1,52.5,den_soiltype_soiltreat,52.54824679
14.22,1,0,1,1,52.5,den_soiltype_soiltreat,52.36342657
14.23,1,0,1,1,52.5,den_soiltype_soiltreat,52.60489216
14.24,1,0,1,1,52.5,den_soiltype_soiltreat,52.62385986
14.25,1,0,1,1,52.5,den_soiltype_soiltreat,52.64363151
14.26,1,0,1,1,52.5,den_soiltype_soiltreat,52.61982694
14.27,1,0,1,1,52.5,den_soiltype_soiltreat,52.44718092
14.28,1,0,1,1,52.5,den_soiltype_soiltreat,52.49625798
14.29,1,0,1,1,52.5,den_soiltype_soiltreat,52.68676101
14.3,1,0,1,1,52.5,den_soiltype_soiltreat,52.59164129
14.31,1,0,1,1,52.5,den_soiltype_soiltreat,52.55203245
14.32,1,0,1,1,52.5,den_soiltype_soiltreat,52.69187696
14.33,1,0,1,1,52.5,den_soiltype_soiltreat,52.40597312
14.34,1,0,1,1,52.5,den_soiltype_soiltreat,52.50378949
14.35,1,0,1,1,52.5,den_soiltype_soiltreat,52.69522635
14.36,1,0,1,1,52.5,den_soiltype_soiltreat,52.46253155
14.37,1,0,1,1,52.5,den_soiltype_soiltreat,52.52024975
14.38,1,0,1,1,52.5,den_soiltype_soiltreat,52.47799902
14.39,1,0,1,1,52.5,den_soiltype_soiltreat,52.68508959
14.4,1,0,1,1,52.5,den_soiltype_soiltreat,52.5203139
14.41,1,0,1,1,52.5,den_soiltype_soiltreat,52.51008604
14.42,1,0,1,1,52.5,den_soiltype_soiltreat,52.39781668
14.43,1,0,1,1,52.5,den_soiltype_soiltreat,52.43723056
14.44,1,0,1,1,52.5,den_soiltype_soiltreat,52.26461787
14.45,1,0,1,1,52.5,den_soiltype_soiltreat,52.56143798
14.46,1,0,1,1,52.5,den_soiltype_soiltreat,52.62717048
14.47,1,0,1,1,52.5,den_soiltype_soiltreat,52.29939235
14.48,1,0,1,1,52.5,den_soiltype_soiltreat,52.56020321
14.49,1,0,1,1,52.5,den_soiltype_soiltreat,52.54934038
14.5,1,0,1,1,52.5,den_soiltype_soiltreat,52.52929815
14.51,1,0,1,1,52.5,den_soiltype_soiltreat,52.51071939
14.52,1,0,1,1,52.5,den_soiltype_soiltreat,52.74523999
14.53,1,0,1,1,52.5,den_soiltype_soiltreat,52.54995106
14.54,1,0,1,1,52.5,den_soiltype_soiltreat,52.71027189
14.55,1,0,1,1,52.5,den_soiltype_soiltreat,52.56765255
14.56,1,0,1,1,52.5,den_soiltype_soiltreat,52.57309854
14.57,1,0,1,1,52.5,den_soiltype_soiltreat,52.41903938
14.58,1,0,1,1,52.5,den_soiltype_soiltreat,52.90363611
14.59,1,0,1,1,52.5,den_soiltype_soiltreat,52.49102759
14.6,1,0,1,1,52.5,den_soiltype_soiltreat,52.42537862
14.61,1,0,1,1,52.5,den_soiltype_soiltreat,52.55736257
14.62,1,0,1,1,52.5,den_soiltype_soiltreat,52.56137703
14.63,1,0,1,1,52.5,den_soiltype_soiltreat,52.60856189
14.64,1,0,1,1,52.5,den_soiltype_soiltreat,52.36276131
14.65,1,0,1,1,52.5,den_soiltype_soiltreat,52.47942224
14.66,1,0,1,1,52.5,den_soiltype_soiltreat,52.73614399
14.67,1,0,1,1,52.5,den_soiltype_soiltreat,52.42756234
14.68,1,0,1,1,52.5,den_soiltype_soiltreat,52.44657142
14.69,1,0,1,1,52.5,den_soiltype_soiltreat,52.59153334
14.7,1,0,1,1,52.5,den_soiltype_soiltreat,52.40909473
14.71,1,0,1,1,52.5,den_soiltype_soiltreat,52.6701768
14.72,1,0,1,1,52.5,den_soiltype_soiltreat,52.56337024
14.73,1,0,1,1,52.5,den_soiltype_soiltreat,52.51343246
14.74,1,0,1,1,52.5,den_soiltype_soiltreat,52.2612429
14.75,1,0,1,1,52.5,den_soiltype_soiltreat,52.44792495
14.76,1,0,1,1,52.5,den_soiltype_soiltreat,52.8051444
14.77,1,0,1,1,52.5,den_soiltype_soiltreat,52.45711423
14.78,1,0,1,1,52.5,den_soiltype_soiltreat,52.59815682
14.79,1,0,1,1,52.5,den_soiltype_soiltreat,52.36128786
14.8,1,0,1,1,52.5,den_soiltype_soiltreat,52.26139454
14.81,1,0,1,1,52.5,den_soiltype_soiltreat,52.60640977
14.82,1,0,1,1,52.5,den_soiltype_soiltreat,52.71739902
14.83,1,0,1,1,52.5,den_soiltype_soiltreat,52.26834295
14.84,1,0,1,1,52.5,den_soiltype_soiltreat,52.62691039
14.85,1,0,1,1,52.5,den_soiltype_soiltreat,52.54963987
14.86,1,0,1,1,52.5,den_soiltype_soiltreat,52.4450719
14.87,1,0,1,1,52.5,den_soiltype_soiltreat,52.76239275
14.88,1,0,1,1,52.5,den_soiltype_soiltreat,52.34922826
14.89,1,0,1,1,52.5,den_soiltype_soiltreat,52.48238411
14.9,1,0,1,1,52.5,den_soiltype_soiltreat,52.60027583
14.91,1,0,1,1,52.5,den_soiltype_soiltreat,52.3376289
14.92,1,0,1,1,52.5,den_soiltype_soiltreat,52.66589517
14.93,1,0,1,1,52.5,den_soiltype_soiltreat,52.48287699
14.94,1,0,1,1,52.5,den_soiltype_soiltreat,52.68437225
14.95,1,0,1,1,52.5,den_soiltype_soiltreat,52.49650548
14.96,1,0,1,1,52.5,den_soiltype_soiltreat,52.38973418
14.97,1,0,1,1,52.5,den_soiltype_soiltreat,52.29892278
14.98,1,0,1,1,52.5,den_soiltype_soiltreat,52.29404012
14.99,1,0,1,1,52.5,den_soiltype_soiltreat,52.47764144
15,0,1,1,1,74.5,temp_soiltype_soiltreat,74.19905861
15.1,0,1,1,1,74.5,temp_soiltype_soiltreat,74.26606472
15.2,0,1,1,1,74.5,temp_soiltype_soiltreat,74.79440524
15.3,0,1,1,1,74.5,temp_soiltype_soiltreat,74.47325227
15.4,0,1,1,1,74.5,temp_soiltype_soiltreat,74.7036431
15.5,0,1,1,1,74.5,temp_soiltype_soiltreat,74.74734881
15.6,0,1,1,1,74.5,temp_soiltype_soiltreat,74.51792269
15.7,0,1,1,1,74.5,temp_soiltype_soiltreat,74.50054309
15.8,0,1,1,1,74.5,temp_soiltype_soiltreat,74.52946652
15.9,0,1,1,1,74.5,temp_soiltype_soiltreat,74.60196093
15.1,0,1,1,1,74.5,temp_soiltype_soiltreat,74.62016873
15.11,0,1,1,1,74.5,temp_soiltype_soiltreat,74.19771991
15.12,0,1,1,1,74.5,temp_soiltype_soiltreat,74.5071094
15.13,0,1,1,1,74.5,temp_soiltype_soiltreat,74.59196449
15.14,0,1,1,1,74.5,temp_soiltype_soiltreat,74.47449723
15.15,0,1,1,1,74.5,temp_soiltype_soiltreat,74.53386393
15.16,0,1,1,1,74.5,temp_soiltype_soiltreat,74.63386062
15.17,0,1,1,1,74.5,temp_soiltype_soiltreat,74.47785804
15.18,0,1,1,1,74.5,temp_soiltype_soiltreat,74.73057735
15.19,0,1,1,1,74.5,temp_soiltype_soiltreat,74.5678929
15.2,0,1,1,1,74.5,temp_soiltype_soiltreat,74.26064586
15.21,0,1,1,1,74.5,temp_soiltype_soiltreat,74.47192521
15.22,0,1,1,1,74.5,temp_soiltype_soiltreat,74.58514517
15.23,0,1,1,1,74.5,temp_soiltype_soiltreat,74.52440187
15.24,0,1,1,1,74.5,temp_soiltype_soiltreat,74.29420255
15.25,0,1,1,1,74.5,temp_soiltype_soiltreat,74.21740712
15.26,0,1,1,1,74.5,temp_soiltype_soiltreat,74.48979295
15.27,0,1,1,1,74.5,temp_soiltype_soiltreat,74.60309604
15.28,0,1,1,1,74.5,temp_soiltype_soiltreat,74.39379989
15.29,0,1,1,1,74.5,temp_soiltype_soiltreat,74.55665159
15.3,0,1,1,1,74.5,temp_soiltype_soiltreat,74.58711366
15.31,0,1,1,1,74.5,temp_soiltype_soiltreat,74.64619391
15.32,0,1,1,1,74.5,temp_soiltype_soiltreat,74.58811788
15.33,0,1,1,1,74.5,temp_soiltype_soiltreat,74.53679182
15.34,0,1,1,1,74.5,temp_soiltype_soiltreat,74.26509944
15.35,0,1,1,1,74.5,temp_soiltype_soiltreat,74.42378078
15.36,0,1,1,1,74.5,temp_soiltype_soiltreat,74.62874183
15.37,0,1,1,1,74.5,temp_soiltype_soiltreat,74.56778001
15.38,0,1,1,1,74.5,temp_soiltype_soiltreat,74.36531436
15.39,0,1,1,1,74.5,temp_soiltype_soiltreat,74.54785167
15.4,0,1,1,1,74.5,temp_soiltype_soiltreat,74.48590532
15.41,0,1,1,1,74.5,temp_soiltype_soiltreat,74.68964625
15.42,0,1,1,1,74.5,temp_soiltype_soiltreat,74.4948986
15.43,0,1,1,1,74.5,temp_soiltype_soiltreat,74.44177465
15.44,0,1,1,1,74.5,temp_soiltype_soiltreat,74.46093178
15.45,0,1,1,1,74.5,temp_soiltype_soiltreat,74.36838482
15.46,0,1,1,1,74.5,temp_soiltype_soiltreat,74.69391271
15.47,0,1,1,1,74.5,temp_soiltype_soiltreat,74.52477818
15.48,0,1,1,1,74.5,temp_soiltype_soiltreat,74.40951894
15.49,0,1,1,1,74.5,temp_soiltype_soiltreat,74.55979059
15.5,0,1,1,1,74.5,temp_soiltype_soiltreat,74.62884282
15.51,0,1,1,1,74.5,temp_soiltype_soiltreat,74.43671313
15.52,0,1,1,1,74.5,temp_soiltype_soiltreat,74.45417667
15.53,0,1,1,1,74.5,temp_soiltype_soiltreat,74.4911218
15.54,0,1,1,1,74.5,temp_soiltype_soiltreat,74.19971917
15.55,0,1,1,1,74.5,temp_soiltype_soiltreat,74.52331546
15.56,0,1,1,1,74.5,temp_soiltype_soiltreat,74.50638433
15.57,0,1,1,1,74.5,temp_soiltype_soiltreat,74.46069412
15.58,0,1,1,1,74.5,temp_soiltype_soiltreat,74.34682101
15.59,0,1,1,1,74.5,temp_soiltype_soiltreat,74.65980357
15.6,0,1,1,1,74.5,temp_soiltype_soiltreat,74.43136137
15.61,0,1,1,1,74.5,temp_soiltype_soiltreat,74.52029559
15.62,0,1,1,1,74.5,temp_soiltype_soiltreat,74.81691814
15.63,0,1,1,1,74.5,temp_soiltype_soiltreat,74.41122495
15.64,0,1,1,1,74.5,temp_soiltype_soiltreat,74.39968932
